,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,job
168,0.0,0.0,0.0,0.0,0.277401376565571,0.0,0.049466898031968506,0.0,0.0,0.0,0.0,0.0,Software Developer 
169,0.0,0.0,0.0,0.03741519986613398,0.2823101775158511,0.0,0.014360401481029765,0.0,0.0,0.06639046658230777,0.0,0.0,Software Developer 
170,0.0,0.0,0.0045733823219275506,0.0,0.3103248821866776,0.0,0.0,0.0,0.0,0.021813062205721937,0.02119747725158942,0.0,Software Developer 
171,0.0,0.01684031134505886,0.0,0.0,0.30522535250181376,0.0,0.022765701664053926,0.0,0.002600883093051673,0.0,0.0010031520215067402,0.0,Software Developer 
172,0.002513576680624663,0.10819658010458737,0.0,0.0,0.08740150260279038,0.0,0.0,0.0,0.043894264202078516,0.0,0.0,0.0,Software Developer 
173,0.004407475284326555,0.0,0.0,0.00028100163458972627,0.12385402064804328,0.0,0.0038081036181116753,0.0,0.0,0.0,0.0,0.0,Software Developer 
174,0.015552132016164621,0.09958692392547579,0.0,0.0,0.10797055309777465,0.04956414312560227,0.00174484243090885,0.0,0.0,0.0,0.0,0.0,Software Developer 
175,0.0,0.07475673645967491,0.0,0.0,0.2342573861240726,0.0,0.02505822429082792,0.0,0.1499154808515549,0.0,0.0,0.0,Software Developer 
176,0.0,0.0,0.0,0.0,0.1644780107197308,0.023884734799480188,0.0,0.0,0.0,0.1655803366989079,0.0,0.0,Software Developer 
177,0.009994612625237988,0.0006386923616197887,0.0048709998310012895,0.006811103239253939,0.06894385740639267,0.0028431779407560556,0.01764725229017405,0.009463719297112929,0.0,0.04211858426302126,0.0,0.001789480763035171,Software Developer 
178,0.010675145915471914,0.0,0.008784389434369497,0.03221955836193113,0.1487330473961952,0.13504217866476578,0.0,0.02061351242954549,0.0,0.0,0.0,0.0,Software Developer 
179,0.0,0.0,0.0,0.0,0.40980112849520717,0.0,0.010944586547253275,0.0,0.03253629365418036,0.014009686024006774,0.0,0.0,Software Developer 
